title,artist,creator,tags,num_uninherited_points,mp3_duration_seconds,song_name,variation_rating_uninherited
Shiori,shiho,Kumocha,[Hatsune Miku] Necho Baack shirokumocha Yuuma2 泣きたくなるほど嬉しい日々に Nakitakunaruhodo Ureshii Hibini クリープハイプ CreepHyp cover female vocals 歌ってみた utattemita 歌い手 utaite j-pop pop jpop japanese,1,261.34897916666665,1745907,0.0
Love Infection,:Poin7less,Ogura Yui,yuuma mpg mappers' guild fa featured artist electronic instrumental happy hardcore,1,143.07265306122449,1747369,0.0
Formula 1 Theme,Brian Tyler,Sylvarus,ratokkoy instrumental classical f1 max verstappen 33,1,194.35192743764173,1747832,0.0
Bubble feat. Uta,Eve,AirinCat,anime movie japanese pop jpop theme opening numa riria riria. りりあ。,1,226.95183673469387,1747897,0.0
DEKOBOKO (TV Size),Yoshioka Kiyoe,frozz,kakkou no iinazuke A Couple of Cuckoos cuckoo's fiancee unevenness ikimonogakari ikimono gakari haruko nagaya ryokuoushoku shakai japanese pop jpop j-pop anime opening op -keqing Amateurre Supav Keqing Iljaaz,1,96.22497916666667,1748659,0.0
Varcolac,Ardolf,Nymphe,elecetronic kiyoshi guarden kang sae-byeok pepekcz orkay,1,136.50392290249434,1750904,0.0
Gunjou Infinity,Toyama Nao,_kotachi_,Touyama jpop j-pop pop japanese full ver version Amateurre dahkjdas silky fuyuyu- mamayu kanau mnyui -Brethia,1,304.5355416666667,1751325,0.0
Mixed Nuts (TV Size),Official HIGE DANdism,-Aqua,Yor Forger ヨル・フォージャー Yor Briar ヨル・ブライア　Spy Family スパイファミリー Higedan Anime Japanese Pop J-pop Jpop Opening OP Jazz Thorn Princess Assassin Hitman Peanuts Yoru Loid Forger ロイド・フォージャー Anya Forger アーニャ・フォージャー Twilight Alternator Shirahane Suou Iceluin KeyWee Vebox Kagayaki Kazuma Deez Ania,1,89.83510204081632,1751696,0.0
Gyutte,MIMI,Reiszen,japanese pop jpop j-pop vocaloid feat. 初音ミク hatsune miku creative studio ai けけ ktwr_ MIMI 瀬戸わらび yk__rm はるお haluo_haluo Tightly Athanasia- eringiRa,1,122.08532879818594,1751796,0.0
Omokage -self cover-,Vaundy,alevi,japanese pop jpop j-pop male vocalist hadaka no yuusha 裸の勇者 crysisters midorijeon kumocha shirokumocha yuuma ogura yui,1,209.97220833333333,1752322,0.0
Pixel Galaxy,Snail's House,GalenTori,Taiko no Tatsujin Drum ‘n’ Fun! muse dash electronic instrumental kawaii future bass short ver version n kawai videogame vgm snails inversal,1,146.52081632653062,1753342,0.0
MAISON,Dreamcatcher,iYiyo,nabori futser [im nayeon] [im_nayeon] skymin skydroid tmacboris dora- dora doraemonelf apocalypse save us dc korean krock kpop k-rock k-pop edm 지유 수아 시연 한동 유현 다미 가현 jiu sua siyeon handong yoohyeon dami gahyeon minx,1,185.80897959183673,1755115,0.0
Kaseta,SadSvit,allein,ukrainian post-punk post punk indie pop rock Cassette aishiteiru- mamiya takuji tsumugi-chan,1,144.27697916666668,1756107,0.0
Ikiru Yosuga,Tsukuyomi,Nevertary,Reason for Existence ユエ Yue ユリイ・カノン YurryCanon japanese rock j-rock jrock,1,238.93403628117915,1756246,0.0
Readymade,Amatsuki,Kirishima-,surii suri three 3 すりぃ 狂言 Kyougen あまつき ado japanese pop jpop j-pop jazz swing 1/3 utaite cover male vocalist pepekcz hyokar reform kujinn,1,241.76475,1756375,0.0
Miracle!Portable*Mission,nao,Minakami Yuki,Choujijigen Game Neptune opening compile heart visual novel short ver mtbbsben Troogle Fycho -Google-,1,98.0,175725,0.0
Hakidasu,rei sirose,Lunicia,笹川真生 mao sasagawa japanese rock jrock j-rock utaite cover corsace closed 2022 cc22 ro16 hd1 shogunmoon00999 nik fooders kyrie irving nikolomara ascens xidorn,1,165.53848072562357,1759673,0.0
Blue Field,Trident,CelsiusLK,ending arpeggio of steel ars nova aoki hagane no,1,87.81600907029478,175968,0.0
Forever Lost,MYTH & ROID,AirinCat,and android Gekijouban Made in Abyss : Fukaki Tamashii no Reimei Dawn of the Deep Soul anime movie third three ending theme 劇場版 english pop kevin penkin kihow Tom-H@ck hotaru,1,256.2612244897959,1760782,0.0
High Tide,Moona Hoshinova,SMOKELIND,ホロライブ ムーナ・ホシノヴァ hololive ID Indonesia Pop Electronic English Virtual Youtuber YT Vtuber iceluin frozz -keqing reform kujinn,1,201.048,1761111,0.0
Niu Zai Hen Mang,Jay Chou,yf_bmp,ichibannobaka Yoshino-Sakura -Google- cowboy ZZHBOY zhou jie lun,1,98.56,176183,0.0
Yellow,Hatsune Miku,Krisom,Project Diva 2nd vocaloid livetune,1,199.57551020408164,17624,0.0
JOINT,Mami Kawada,Andrea,osuplayer111 Sekai Sekaii Sekai-nyan Kowari Gaia Akitoshi Corinn -Laura- midorijeon - Ex - -_Ex_- AsuKow Erisu Lanzhu Mayuzumi Fuyuko Full Version Female Vocals Shakugan no Shana Second Opening OP 2nd Anime Japanese Pop J-Pop JPop Rock J-Rock JRock,1,238.91591836734693,1764643,0.0
Sexy Bitch,David Guetta ft. Akon,darck360,Electro house hop dancepop,1,185.6260625,17657,0.0
Paper Bouquet,Mili,Esutarosa,momocashew cassie wei projectmili yamato kasai hamo Hinae AsuKow Pepekcz Shikibe Grazuko Mayu Soraka Shikibe_Mayu Kazato Asa Kazato_Asa Tachibana_ Shizuku- virgin road virgin-road project english rock pop conlang opening op バージンロード anime The Executioner and Her Way of Life,1,208.5590022675737,1767138,0.0
MASAYUME CHASING,BoA,xChippy,opening CXu Lanturn Xinely フェアリーテイル 보아 Tv Size 正夢,1,89.712,176805,0.0
Replica feat. mami,UKRampage,Amamya,cc22 hd1 sf corsace closed hidden one semi finals japanese rock jrock j-rock dailycare mayle_5 luscent enon cellina funny,1,221.376,1769121,0.0
OveR (TV Size),Tomita Miyu,Sotarks,date a live iv dal season 4 pop jpop j-pop op opening anime japanese j-rock rock jrock female vocals -_ex_- kirishima- koldnoodl,1,90.32054421768707,1770116,0.0
Break your desire,Roselia,Livermorium,Bandori! Girls Band Party! ガルパ Garupa insert original song wahl 2nd second album Bandori project Girl Party Garupa!  ロゼリア Rozeria 湊友希那 Minato Yukina 氷川紗夜 Hikawa Sayo 今井リサ Imai Lisa 宇田川あこ Udagawa Ako 白金燐子 Shirokane Rinko 相羽あいな Aiba Aina Aiai 工藤晴香 Kudō Haruka Kudo Kudou Kudoharu Kdhr 遠藤ゆりか Endō Yurika Endo Endou Yurishii 桜川めぐ Sakuragawa Megu Meguchii 明坂聡美 Akesaka Satomi Akeko 中島由貴 Nakashima Yuki Shimayuki 志崎樺音 Shizaki Kanon Nonchan Non-chan Anime Video Game Japanese rock j-rock jrock,1,261.432,1772954,0.0
Itsuka Otona ni Nareru to Ii ne.,TUYU,Len,pop jpop j-pop rock japanese novelty AzyuN すこやかツカサ 礼衣 ぷす ミロ I Hope You Can Be an Adult Someday pnky Lanzhu Erisu fast yf_bmp LeeGod Abelia moly Narcissu,1,175.28163265306122,1773106,0.0
Ojamajo Carnival (TV Size),MAHO-Dou,wring,Opening karenying,1,91.81793650793651,17742,0.0
I Took A Pill In Ibiza (Seeb Remix),Mike Posner,wafer,english pop electronic dance kkipalt goopert kami no kotoba,1,197.93333333333334,1775001,0.0
Frame of Mind,Tristam & Braken,Fort,Monstercat release 017 Ascension liquid drum and bass dnb yauxo crystal,1,274.3379591836735,177523,0.0
Gotoubun no Kiseki (Movie Size),Nakanoke no Itsutsugo,Gaia,meyrink akitoshi -laura- corinn pan p_a_n xlolicore- elsa valentine watame 5toubun no hanayome 5hanayome 5-toubun go-toubun gotoubun 中野 一花 二乃 三玖 四葉 五月 Miku Yotsuba Nino Itsuki Ichika 水瀬 いのり Minase Inori 佐倉 綾音 Sakura Ayane ayaneru 伊藤 美来 Itou 竹達 彩奈 Taketatsu Ayana 花澤 香菜 Hanazawa Kana hanakana The Five Wedded Brides The Quintessential Quintuplets opening op movie double integral japanese anime jpop j-pop,1,92.18612244897959,1775347,0.0
"boys, be ""stand up""!!",akari,Hollow Wings,春河あかり Harukawa Chloe Fycho Minakami Yuki mtbbsben Sharlo Tsukuyomi softhouse-seal GRANDEE galgame eroge hentai visual novel adult,1,264.77725,177585,0.0
Yuru Fuwa Jukai Girl,Lon,Arsalan,石風呂 ishifuro vocaloid arrangement cover Japanese j j-pop pop Easy Going Forest Girl niconico pigeons Jonarwhal Jonawaga Armada Kumocha shirokumocha xytoper kyrian dahkjdas herestotheroc arkisol Jounzan EvilElvis Natteke desu,1,188.57795918367347,1776045,0.0
Tokoshizume,inabakumori,xyperX,mniam itscactus kardshark mahiru shiina seapodeerman japanese pop jpop j-pop vocaloid inabacumori cumori 星界 SEKAI nukunuku nigirimeshi ぬくぬくにぎりめし nknk_ngrms CeVIO AI,1,138.456,1777533,0.0
Bad for me (Short Ver.),Official HIGE DANdism,Bakugo-,HIGEDAN 楢崎誠 小笹大輔 藤原聡 松浦匡希 satoshi fujihara daisuke ozasa makoto narazaki masaki matsuura Theme Song TV Drama Goodbye Stand By You EP Major 1st First Album Traveler オフィシャルヒゲダンディズム jpop j-pop pop japanese version gokugohan12468 kittyadventure kyouren,1,126.10396825396825,1778601,0.0
"No pain, No game",nano,smallboat,tv size opening flying dog mad house tokyo online comic Junya Inoue neet boy number bomb fire forest survive stone EmingK Kawaiwkyik ZZHBOY yf_bmp,1,96.39183333333334,178029,0.0
risuyu krov'yu,bilbordy,nemidnight,mocaotic namki paradoxa parad0xa i draw with blood russian rock alternative emo punk billboards billboards21 русский рок эмо панк альтернатива,1,156.05503401360545,1780595,0.0
Animal,Mabodofu,gazimal,cover deco*27 hatsune miku 初音ミク japanese jp pop jpop -Rei miy,1,152.37224489795918,1781316,0.0
Issee noo de,KAF feat. KAFU,Kotoha,ayucchi rtyzen -__-_ jpop pop j-pop japanese mimi kaf kafu はるお けけ 可不 花譜 かふ CeVIO AI vtuber vtb virtual youtuber vsinger singer KAMITSUBAKI STUDIO 神椿スタジオ sinsekai studio city project 深脊界 thinkr artificial singing synthesizer vocaloid female vocalist zevinlevin segula mosebye rzatlit nicorabel voltia v0ltia,1,153.84,1782440,0.0
La Di Da (Nightcore & Cut Ver.),Baracuda,Sotarks,english pop electronic dance speed sped up short version xahlt gweon sua gweon_sua kuon- ladida night core,1,61.59154195011338,1782890,0.0
Yuukei Yesterday,Jin ft. LiSA,captin1,evening ending xchippy mintong mintong89 vocaloid ia メカクシティアクターズ kagerou project カゲロウプロジェクト 小松一也 Kazuya Komatsu tv size,1,99.29142857142857,178291,0.0
again,twikipedia,BubLyaa,twikipedia again english pop hyperpop glitch hop digicore rap male single delta nemidnight joshywaboo jeby freezinganimenz,1,189.41387755102042,1784853,0.0
brave climber,Inori Minase,Sekai,いのりん inorin japanese rock jrock j-rock pop jpop j-pop catch the rainbow! Sekaii Sekai-nyan pnky IAmWayneKing mrgglock ninym akitoshi corinn -laura midorijeon,1,313.5477551020408,1785920,0.0
"Gomen ne, Iiko ja Irarenai. (Anime ver.)",Sawai Miku,samplefish,キルラキル aniplex trigger ending lanturn Akiyuki Tateyama tv size,1,90.39825396825397,178717,0.0
Suki yo ~Two Hearts~,Nakano Nino (CV: Taketatsu Ayana),ckharv,go tou bun gotoubun no hanayome hana yome The Five Wedded Brides Quintessential Quintuplets season 2 second double integral character song mini album japanese anime pop jpop female vocal full version ver. ver xDidqh_ mnyui gelidium didah,1,214.3971875,1787575,0.0
Alumina (TV Size),NIGHTMARE,Andrea,Anime Japanese Ending ED Rock JRock J-Rock デスノート DEATHNOTE Light Yagami 夜神月 Misa Amane 弥海砂 MisaMisa ミサミサ Ryuk リューク L Near Mello Teru Mikami Rem レム osuplayer111 Sekai Sekaii Sekai-nyan -_Ex_- - Ex - Zekk LeomineXD Leomine,1,73.2,1788644,0.0
fuuuuck we were supposed to wear argyle,leroy,pip,electronic english dariacore hardstyle otro torneo bueno quarterfinals semifinals hidden3 otbqfsfhd3 megafan lotragon sweet tea luruu rnuxk silverboxer c0ncernn Jane Remover dltzk pipuuko brakence,1,136.67265306122448,1788919,0.0
Tenyou no Mai,Zeami feat. Tenshi,smallboat,seven six five namco original vocal music street machine game tatsh red cloud cat fire day god ghost monster dance EmingK Minakami Yuki mtbbsben Kawaiwkyik Mintong89 Mintong cdhsausageboy Firce777 Imai Asami,1,110.83754166666667,178962,0.0
Dokuzu,NAKISO,Ryuusei Aika,cami japanese electronic vocaloid ボーカロイド ボカロ kaai yuki 歌愛ユキ 鮫島ぬりえ scum of the earth,1,118.0,1790301,0.0
.*302? ionwan2go*.,YABUJIN,Aistre,trance english electronic alphabet venax i don't dont want wanna to go atlas- aeniko apollo apo11o moonpoint mrowswares a3ther_xx aether markus-,1,146.07673469387754,1790824,0.0
Usotsuki,yanaginagi,Cellina,Pop J-Pop JPop Japanese 小夜すがら Sayo Sugara Dailycare Morinaga Atipir,1,182.13333333333333,1791297,0.0
S kazhdym,PALC,nemidnight,yumerios chizu-kun russian pop русский поп переповтор пальц,1,175.80408163265307,1791758,0.0
Todestrieb,Powerless feat. Sennzai,Lasse,無力P MuryokuP powerless japanese rock featured artist fa mpg mappers' guild hishiro chizuru amb1d3x,1,250.30530612244897,1792060,0.0
"Look This Way, Baby!",Hatsune Miku,Krisom,Supercell vocaloid kocchi muite Garven blissfulyoshi project diva 2nd,1,202.82666666666665,17926,0.0
Prismatic Lollipops,DJ Mashiro,ZLOdeuka-,AlexaBM dance pop color eat sweet candy,1,88.416,179288,0.0
Second Subway,Nico Nico Douga,Lunah,Second Heaven teara LRJulien Kaneko,1,122.72965,17934,0.0
seedy try,t+pazolite,Down,,1,185.49551020408163,1793951,0.0
Dialtone,Toby Fox,Urghi,"""radiation"" undertale ut vgm ost original soundtrack video game electronic instrumental chapter 2 cyber world dr vulkin spamton g. chiptune big shot aranel",1,44.71904166666667,1794916,0.0
Once Again,Tristam,grumd,evilelvis aka monstercat glitch hop 016 expedition,1,226.95183673469387,179495,0.0
Luminous Memory,Mitsukiyo,CoLouRed GlaZeE,kuse KuBsNia_ZhoYL_ instrumental video game electronic nexon yostar nat games blue archive ブルアカ blueaka mobile rpg recollection lobby bgm background music ost Original Sound Track,1,137.848125,1796025,0.0
database feat. TAKUMA(10-FEET),MAN WITH A MISSION,Reditum,jonathanlfj cdfa Milan- Log Horizon,1,90.36533333333334,179639,0.0
BUG,Kairiki bear feat. Hatsune Miku,sukii,"HATSUNE MIKU: COLORFUL STAGE! Nightcord at 25:00 25-ji, de. ニーゴ ni-go NightCode Project Sekai プロセカ pjsk prsk proseka puroseka ボカロ ボーカロイド Vocaloid Japanese Pop Jpop J-pop Electronic Video Rhythm Mobile Game SEGA bagu Kudou_Chitose Kudou Chitose actiol vastly fujinn",1,171.67673469387756,1796464,0.0
Lost Umbrella,Will Stetson feat. Kariyu,hehe,evilbaye cover kiame dictate sayri saoie vocaloid kaai yuki english male vocal rock pop 稻叶昙 歌愛ユキ inabakumori 稲葉曇,1,202.55477083333332,1796828,0.0
Sensei ni Itchao,philo,Basensorex,tell the teacher vocaloid utaite hip hop japanese j-pop j pop jp jap,1,46.944,1797787,0.0
Dance In The Game,ZAQ,Bellicose,Welcome to the Classroom of the Elite Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e anime op opening japanese pop jpop short ver,1,89.02775,1797993,0.0
Himitsu Koigokoro,CHiCO with HoneyWorks,Yogurtt,rent a girlfriend kanokari i'd id like to borrow a girlfriend second season 2 two op opening full size kanojo okarishimasu jpop japanese pop j-pop anime secret romance koldnoodl sanairrt -karupa- heroine hero_ic some hero,1,218.208,1798371,0.0
chAngE (TV Size),miwa,semaphore,anime japanese bleach ブリーチ opening 12 rock op evilelvis jounzan natteke desu aishiteiru-,1,90.33252083333333,1799424,0.0
That That (prod. & feat. SUGA of BTS),PSY,Mocaotic,Hinsvar gokugohan12468 kittyadventure Kyouren Slyze- 싸이 싸다9 9th kpop male idol south korean pop k-pop 박재상 Park Jae-sang jaesang 민윤기 Min Yoon-gi yoongi 방탄소년단 bangtan sonyeondan boys,1,174.64680272108845,1799665,0.0
OVER THE TOP,Kitadani Hiroshi,Andrea,osuplayer111 Sekai Sekaii Sekai-nyan kxlman mrforse Kirishima- original3s LeomineXD Leomine toei animation japanese pop j-pop jpop rock j-rock jrock anime opening op22 op 22 北谷洋 male Vocalist vocal rock jrock j-rock Monkey D Luffy モンキー D ルフィ Roronoa Zoro ロロノア ゾロ Nami ナミ Nico Robin ニコ ロビン Usopp ウソップ Sanji サンジ Tony Chopper トニーチョッパー Brook ブルック Franky フランキー Straw Hat Pirates 麦わらの一味 Mugiwara no Ichimi,1,301.74040816326533,1800054,0.0
Tek It,Cafune,Heroine,I watch the moon Iwatchthemoon running alternative indie pop shoegaze english friction Some Hero Some_Hero tiktok tik tok tik-tok,1,191.58446712018142,1800225,0.0
Katachi (TV Size),Azuna Riko,VINXIS,Made in Abyss: abyss The Golden City of the Scorching Sun Retsujitsu no Ougonkyou 2nd s2 season op opening TVアニメ tv theme song オープニングテーマ japanese anime j-pop pop eba タナカ零 tanaka rei zero,1,90.048,1802079,0.0
Lose The Princess,Kai,Ryuusei Aika,meiqth pnky Ralkinson Astrolis LimeTwist Sayonara Goodbye Japanese Electronic Pop J-Pop JPop 初音ミク Hatsune Miku Vocaloid ボーカロイド akuya,1,126.02,1802635,0.0
Canon,Miyano Mamoru,F D Flourite,yf_bmp Otome Ichinose Tokiya Uta no Prince sama,1,104.01958333333333,180319,0.0
story (TV Size),Maeshima Miyu,Usaha,,1,90.13986394557823,1804158,0.0
Neppa feat. Butter,Tephe,EnuHQ,japanese rock jrock j-rock Itovero Hess Kuki1537 MajK00,1,72.6,1805752,0.0
A+ Superstar (NeoTune! Remix Edit) (Nightcore Mix),Basslovers United,Appetible,Appe Electronic English Hands Up Techno Kazuya Kazuya-sama Leomine LeomineXD,1,155.06285714285715,1806315,0.0
Double Monk,Igorrr,Sieg,idm breakcore baroquecore nostril electronic hardcore experimental,1,176.76,180657,0.0
dawn(ginkiha hardcore remix),ginkiha,Aka,OnosakiHito Kyubey -Bakari- EvilElvis Irreversible minimal new age oriens kamome sano,1,179.99645833333332,180721,0.0
Vitamins feat. world's end girlfriend,Mili,Ducky-,kyrian xytoper -eresh VGogetto stormi stormiverse 2018 Saihate Records project 3rd album Millennium Mother SNCL-00018 SNCL-00017 SNCL-00016 Cassie Wei momocashew モモカシュー yamatokasai Yamato Kasai HAMOloid 葛西大和 HAMO yukihito mitomo 三友行人 Shoto Yoshida 吉田翔人 worlds Katsuhiko Maeda 前田勝彦 electronic indie dance english female vocalist vocals full size version featured artist fa,1,302.045,1808152,0.0
Tengaku,Hanatan,Kihhou,music of heavens cut version vocaloid kagamine rin yuuyu-p utaite yurica yauxo kin okoratu neta giralda,1,136.23391666666666,181142,0.0
Balance KISS (TV Size),Ayana Taketatsu & Yuiko Tatsumi,eldnl,Ako riko keita verdisphena verdis,1,89.904,18123,0.0
HIGHSCHOOL OF THE DEAD (TV Size),Kishida Kyoudan,Vicho-kun,THE Akeboshi Rockets H.O.T.D S i R i R u roxkyuubiforever taka1235,1,91.954225,18127,0.0
Houkago Stride,yuikonnu,Natsu,GUMI Last Note. Gero Mira-san vocaloid After School,1,225.98529166666665,181351,0.0
A Genesis,nano,Artavia,utaite Rakuen Frobe Fast Len IamKwaN dream daybreak 2nd album 「N」通常盤,1,212.68897959183673,181384,0.0
Devotion of the Keeper,HOYO-MiX,wenet,The Stellar Moments Vol. 2 Maruoko Delette wenect unranked_mapper 原神 托马 托馬 토마 トーマ トマ thoma tohma tooma toma thomas theme fixer OST original sound track video game instrumental rock folk Inazuma Pyro Rubeum Scutum 烈火捍御 Blazing Defense Lie Huo Han Yu Yu-Peng Chen 陈致逸 @HOYO-MiX xin zhao 赵鑫 chi dan zhao zhong character,1,62.002698412698415,1813840,0.0
Domineer,HOYO-MiX,Cynplytholowazy,Electronic Video Game Instrumental Honkai Impact 3rd 4.6 herrscher of sentience 识之律者 HI3 フカ Fu Hua FuHua 符华 Alive 文驰 miHoYo Hoyoverse -Hitomi L1gHT_u Iceluin Electoz Onegai M_i_X MiX -Eresh,1,79.08678004535147,1814110,0.0
Uta ni Katachi wa Nai keredo,Hanatan,Rakuen,Flower ユリカ YURiCa Yurika Kin Oracle doriko Vocaloid Hatsune Miku,1,329.97877551020406,181430,0.0
AIR,my sound life,Mirash,allein,1,307.5214058956916,1814686,0.0
As It Was,Harry Styles,Kyouren,Harrys Harry's House techno-pop techno Synth-pop synth synthesizer Pop English Thomas Edward Percy Hull Kid Harpoon Tyler Johnson gokugohan12468 KittyAdventure -_ascended_- - ascended - Ascended Wanpachi Cycopton arronchu1207 Mononymous AirinCat Nodoro Airiesu Renumi collab collaboration,1,167.352,1814804,0.0
BEAUTIFUL WORLD,Koike Joanna,appleeaterx,soredemo sekai wa utsukushii Still world is Beautiful opening op tv size kibbleru,1,71.99396825396825,181551,0.0
Glitch Street,KARUT,Shurelia,Blue Archive TriplebulletS ost 42 k_arut video game gacha instrumental electronic yostar delusional zekk anxient kowari pnky scubdomino natsume shiki anime girl natsume_shiki anime_girl scub domino scub_domino jungkyuyoung [keqing] 8972308 tycani fuiba fuyu,1,126.15129251700681,1817644,0.0
Dance In The Game,ZAQ,Airiesu,Welcome to the Classroom of Elite 2nd season kei karuizawa ayanokoji ayanokouji kiyotaka You-zitsu you zitsu Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e Japanese pop J-pop Jpop rock jrock j-rock full ver Mujina anime opening op moondoogy Li Syaoran Li_Syaoran Liyuu Koyorin-sama Twil_Furano Mononymous Shizuku- Shikibe Mayu Kazato Asa Ayesha Altugle Shiwakaze seros alevi mrc4 mahloola regional cup 4 gf nm3,1,208.62666666666667,1817884,0.0
B.G.M,Utsu-P feat. KAFU,SMOKELIND,1/1440 Musical Isotope CeVIO AI Artificial Singing Synthesizer Kamitsubaki Studio 神椿スタジオ Japanese English Rock Youtube Shorts One Minute Minutes Boobs Girl Music BGM,1,60.048,1818864,0.0
Yofukashi no Uta (TV Size),Creepy Nuts,AirinCat,Stayin’ up Lullaby staying call of the night anime ending japanese pop hip-hop jpop,1,90.67102040816326,1819890,0.0
Princess Lily,Yuma Mizonokuchi feat. Ai Ohsera,meiikyuu,東方Project orchestral doujin sound vortex vivid wave sdxd addicted moon forsaken doll zun arrangement vocal electro medicine melancholy,1,165.50666666666666,1821630,0.0
GANGNAM STYLE,PSY,SHOGUNMOON00999,[[Pause]] funny GeminiGeminii Visionary Park Jae-Sang hip hop pop korean kpop k-pop 박재상  6 Six Rules,1,222.8134693877551,1822759,0.0
Metamorphose,Laur,KogumaX,electronic instrumental ethnic psytrance rawstyle orchestral HARDCORE TANO*C rhythm game too misho15_701_4_0 Lavila rrtyui,1,145.99995833333332,1823749,0.0
Because The Night (Nightcore Mix),Cascada,StripedGoose,english edm electronic dance music pop perfect day euro sped up trance kpobyiiika,1,162.80639455782313,1824313,0.0
1 (TV Size),MOB CHOIR,AirinCat,fuju anime japanese op j-rock rock jrock mob psycho 100 III 3rd season third opening Hyaku only One Hundred kageyama shigeo sana sajou no hana 六ツ見純代 amazuti KEYTONE 渡辺拓也 Takuya Watanabe Sumiyo Mutsumi,1,89.39102040816327,1824341,0.0
Tonight,Darkney,greenhue,electronic instrumental english fa featured artist,1,177.6326530612245,1824906,0.0
Haunted,MaRLo feat. Jano,Shadren,trance bragador female vocal bass art hoogstraten,1,174.6285625,182758,0.0
gemini,Denkishiki Karen Ongaku Shuudan,Star Stream,video game rock japanese rock metal scanter HabiHolic Len [ Kuro Usagi ] -Mo- Denkare COTTON,1,248.05877551020407,182815,0.0
Cruel Summer,Taylor Swift,funny,fooders Kyrie Irving Fsjallink Seolv lukas [_l_u_k_a_s_] Ascended -_ascended_- -ascended- pop english synthpop industrial electropop lover,1,178.49469387755101,1830679,0.0
Snow halation (TV Size),u's,Xinely,Love Live! 2期 2nd Season Hinsvar mingmichael ITer IamKwan Rumia- [_M_o_m_o_] Momo Vhy Simple_Star 9th episode,1,160.152,183161,0.0
QUEEN,Hanon,Mocaotic,kanaria.code kanaria code vocaloid gumi cover hakolili hakoniwalily ハコニワリリィ ハコリリ japanese pop jpop j-pop,1,141.984,1832042,0.0
sola,nmk,sjoy,Touhou 東方音弾遊戯6 taketori hishou 竹取飛翔　～ Lunatic Princess Houraisan Kaguya imoutosan chenwu Sakaue Nachi artcore sharlo flower Optie,1,144.6,183267,0.0
The 7 Seas,F-777,Aurorance,mappers' guild instrumental video game electronic f777 iredi wither featured artist fa seven,1,142.49795918367346,1833543,0.0
Minimum,MIMI feat. wanko,Reiszen,japanese pop jpop j-pop わん子 Wanko wanko_sing 粟屋やわ子 Awaya yawako awayawa_pic はるお haluo_haluo eringiRa sinyus20 Take,1,146.58931972789117,1834058,0.0
DREAMIN' ON,Da-iCE,Andrea,osuplayer111 Sekai Sekaii Sekai-nyan [_Lost_] Conner C_O_N_N_E_R Sarawatlism AsuKow Grazuko toei animation japanese pop j-pop jpop rock j-rock jrock anime opening 23 op op23 Male Vocalist Vocal Monkey D Luffy モンキー D ルフィ Roronoa Zoro ロロノア ゾロ Nami ナミ Nico Robin ニコ ロビン Usopp ウソップ Sanji サンジ Tony Chopper トニーチョッパー Brook ブルック Franky フランキー Jinbe Jimbei ジンベエ Straw Hat Pirates 麦わらの一味 Mugiwara no Ichimi,1,235.272,1835599,0.0
Wii Shop Groove,Mayflower,intiaz,スポーツ nintendo nyantiaz inti blitzifyyy ajitani hifumi ajitani_hifumi we vibing we_vibing instrumental video game console title screen channel electronic edm dance music remix,1,125.12653061224489,1835768,0.0
Let's End the World,"Mori Calliope, Giga & TeddyLoid",SMOKELIND,森カリオペ Shinigami Note ホロライブ hololive holomyth hololive-en en バーチャルユーチューバー virtual yt youtube youtuber vtuber English Pop Electronic Hip Hop Hip-Hop Giga-P P Mocaotic iceluin frozz -keqing lets extra,1,182.77333333333334,1835836,0.0
Sefure,Nanahoshi Kangengakudan,neonat,Gumi Vocaloid HujuniseikouyuuP Sex Friend Orchestra pkk CSLM,1,252.05551020408163,184328,0.0
fuck this town,"glaive, ericdoa",Visionary,hyperpop hyperpunk trap rap english electronic punk pop then i'll ill be happy kevlu8 jonjon we_vibing we vibing Ajitani Hifumi gibee games jiebi jschlatt stan f*** frick,1,115.93142857142857,1843870,0.0
As It Was,Harry Styles,Sajinn,harrys harry's house techno-pop techno synth-pop synth synthesizer pop english sotarks xahlt kuon- dolon doion -nenu- 4 gweon sua kujinn reform,1,167.3665306122449,1846589,0.0
Sorairo Days,Nakagawa Shouko,smallboat,天元突破グレンラガン Shokotan tv size opening SRCL-6573 meg rock GAINAX tokyo hot blood robot fight final universe super drill anime Simon Kamina Yoko Nia Teppelin Rossiu Adai Vira,1,93.504,184786,0.0
More (feat. Charli Brix),Subformat,Secretpipe,drum and bass liquid dnb mrsuicidesheep ProfessionalBox RikiH_ -Bakari- Mao Desperate-Kun,1,175.87895691609978,184800,0.0
Tek It (Sped Up Ver.),Cafune,Delta_,i watch the moon english pop running speed up version alt alternative indie yahuri -Waterlemon supreme water hehe handsome Shiny Braixen ernua orange_,1,166.92244897959185,1848054,0.0
Running in the 90's,Max Coveri,Gabi,Alace,1,226.220375,18482,0.0
Cait Sith,AAAA + Umeboshi Chazuke,bob,dream chasers featured artist fa electronic instrumental setu wyrio bongo dailycare chai the tea,1,193.94396825396825,1848926,0.0
One Dance feat. Wizkid & Kyla,Drake,jamesjan3,english hip hop hip-hop rap dancehall pop wafer goopert kami no kotoba r&b rnb and afrobeats do you mind,1,174.0538775510204,1849267,0.0
